Sewer Level,
8/26/2017 11:57,529.28591
8/26/2017 12:12,529.52785
8/26/2017 12:27,529.80238
8/26/2017 12:42,530.10614
8/26/2017 12:57,530.43547
8/26/2017 13:12,530.78655
8/26/2017 13:27,531.15548
8/26/2017 13:42,531.53839
8/26/2017 13:57,531.93159
8/26/2017 14:12,532.33169
8/26/2017 14:27,532.73573
8/26/2017 14:42,533.14138
8/26/2017 14:57,533.54708
8/26/2017 15:12,533.95221
8/26/2017 15:27,534.35634
8/26/2017 15:42,534.75456
8/26/2017 15:57,535.14061
8/26/2017 16:12,535.50877
8/26/2017 16:27,535.85385
8/26/2017 16:42,536.17126
8/26/2017 16:57,536.457
8/26/2017 17:12,536.70768
8/26/2017 17:27,536.92051
8/26/2017 17:42,537.09335
8/26/2017 17:57,537.22465
8/26/2017 18:12,537.31349
8/26/2017 18:27,537.35957
8/26/2017 18:42,537.36316
8/26/2017 18:57,537.32515
8/26/2017 19:12,537.24695
8/26/2017 19:27,537.13055
8/26/2017 19:42,536.97841
8/26/2017 19:57,536.7935
8/26/2017 20:12,536.57921
8/26/2017 20:27,536.33935
8/26/2017 20:42,536.07808
8/26/2017 20:57,535.79987
8/26/2017 21:12,535.50944
8/26/2017 21:27,535.21173
8/26/2017 21:42,534.91181
8/26/2017 21:57,534.61481
8/26/2017 22:12,534.32591
8/26/2017 22:27,534.05018
8/26/2017 22:42,533.79259
8/26/2017 22:57,533.55785
8/26/2017 23:12,533.3504
8/26/2017 23:27,533.17426
8/26/2017 23:42,533.03298
8/26/2017 23:57,532.92951
8/27/2017 0:12,532.86614
8/27/2017 0:27,532.84434
8/27/2017 0:42,532.8647
8/27/2017 0:57,532.9268
8/27/2017 1:12,533.02909
8/27/2017 1:27,533.16875
8/27/2017 1:42,533.34163
8/27/2017 1:57,533.54203
8/27/2017 2:12,533.76265
8/27/2017 2:27,533.99438
8/27/2017 2:42,534.22514
8/27/2017 2:57,534.43792
8/27/2017 3:12,534.61759
8/27/2017 3:27,534.75236
8/27/2017 3:42,534.83349
8/27/2017 3:57,534.855
8/27/2017 4:12,534.81341
8/27/2017 4:27,534.70743
8/27/2017 4:42,534.53777
8/27/2017 4:57,534.30682
8/27/2017 5:12,534.0185
8/27/2017 5:27,533.67794
8/27/2017 5:42,533.29137
8/27/2017 5:57,532.86583
8/27/2017 6:12,532.40905
8/27/2017 6:27,531.92922
8/27/2017 6:42,531.43483
8/27/2017 6:57,530.93456
8/27/2017 7:12,530.43706
8/27/2017 7:27,529.95086
8/27/2017 7:42,529.48425
8/27/2017 7:57,529.04513
8/27/2017 8:12,528.64093
8/27/2017 8:27,528.27852
8/27/2017 8:42,527.96413
8/27/2017 8:57,527.70324
8/27/2017 9:12,527.5006
8/27/2017 9:27,527.36008
8/27/2017 9:42,527.28472
8/27/2017 9:57,527.27666
8/27/2017 10:12,527.33711
8/27/2017 10:27,527.46639
8/27/2017 10:42,527.66389
8/27/2017 10:57,527.92811
8/27/2017 11:12,528.25669
8/27/2017 11:27,528.64643
8/27/2017 11:42,529.09335
8/27/2017 11:57,529.59274
8/27/2017 12:12,530.13926
8/27/2017 12:27,530.72697
8/27/2017 12:42,531.34947
8/27/2017 12:57,531.99997
8/27/2017 13:12,532.67143
8/27/2017 13:27,533.35666
8/27/2017 13:42,534.04847
8/27/2017 13:57,534.74093
8/27/2017 14:12,535.43127
8/27/2017 14:27,536.11631
8/27/2017 14:42,536.79178
8/27/2017 14:57,537.45265
8/27/2017 15:12,538.09328
8/27/2017 15:27,538.7077
8/27/2017 15:42,539.28976
8/27/2017 15:57,539.83335
8/27/2017 16:12,540.33253
8/27/2017 16:27,540.7817
8/27/2017 16:42,541.17576
8/27/2017 16:57,541.51018
8/27/2017 17:12,541.78114
8/27/2017 17:27,541.9856
8/27/2017 17:42,542.1214
8/27/2017 17:57,542.18728
8/27/2017 18:12,542.18296
8/27/2017 18:27,542.10914
8/27/2017 18:42,541.96752
8/27/2017 18:57,541.76081
8/27/2017 19:12,541.49268
8/27/2017 19:27,541.16776
8/27/2017 19:42,540.79157
8/27/2017 19:57,540.37043
8/27/2017 20:12,539.91142
8/27/2017 20:27,539.42229
8/27/2017 20:42,538.91128
8/27/2017 20:57,538.38706
8/27/2017 21:12,537.85856
8/27/2017 21:27,537.3348
8/27/2017 21:42,536.82473
8/27/2017 21:57,536.33705
8/27/2017 22:12,535.87996
8/27/2017 22:27,535.46098
8/27/2017 22:42,535.08672
8/27/2017 22:57,534.76259
8/27/2017 23:12,534.49253
8/27/2017 23:27,534.27878
8/27/2017 23:42,534.12152
8/27/2017 23:57,534.0186
8/28/2017 0:12,533.96517
8/28/2017 0:27,533.95337
8/28/2017 0:42,533.97194
8/28/2017 0:57,534.00587
8/28/2017 1:12,534.037
8/28/2017 1:27,534.04878
8/28/2017 1:42,534.02839
8/28/2017 1:57,533.96637
8/28/2017 2:12,533.85634
8/28/2017 2:27,533.69461
8/28/2017 2:42,533.47989
8/28/2017 2:57,533.213
8/28/2017 3:12,532.89656
8/28/2017 3:27,532.53469
8/28/2017 3:42,532.13284
8/28/2017 3:57,531.69744
8/28/2017 4:12,531.23573
8/28/2017 4:27,530.75553
8/28/2017 4:42,530.26505
8/28/2017 4:57,529.77267
8/28/2017 5:12,529.28679
8/28/2017 5:27,528.81568
8/28/2017 5:42,528.36732
8/28/2017 5:57,527.94927
8/28/2017 6:12,527.56857
8/28/2017 6:27,527.23162
8/28/2017 6:42,526.94411
8/28/2017 6:57,526.71093
8/28/2017 7:12,526.53614
8/28/2017 7:27,526.4229
8/28/2017 7:42,526.37345
8/28/2017 7:57,526.3891
8/28/2017 8:12,526.47024
8/28/2017 8:27,526.61633
8/28/2017 8:42,526.82595
8/28/2017 8:57,527.09683
8/28/2017 9:12,527.42592
8/28/2017 9:27,527.80947
8/28/2017 9:42,528.24307
8/28/2017 9:57,528.72183
8/28/2017 10:12,529.24042
8/28/2017 10:27,529.79324
8/28/2017 10:30,530.37456
8/28/2017 10:30,530.97869
8/28/2017 10:30,531.60012
8/28/2017 10:35,532.23374
8/28/2017 10:38,532.87503
8/28/2017 10:38,533.52027
8/28/2017 10:38,534.16684
8/28/2017 10:53,534.81638
8/28/2017 11:08,535.47534
8/28/2017 11:23,536.14763
8/28/2017 11:38,536.83427
8/28/2017 11:53,537.53381
8/28/2017 12:08,538.24275
8/28/2017 12:23,538.95588
8/28/2017 12:38,539.66673
8/28/2017 12:53,540.36781
8/28/2017 13:08,541.051
8/28/2017 13:23,541.7078
8/28/2017 13:38,542.32961
8/28/2017 13:53,542.90799
8/28/2017 14:07,543.43485
8/28/2017 14:07,543.90268
8/28/2017 14:07,544.30471
8/28/2017 14:09,544.63507
8/28/2017 14:09,544.88889
8/28/2017 14:09,545.06247
8/28/2017 14:11,545.15328
8/28/2017 14:11,545.16007
8/28/2017 14:12,545.08292
8/28/2017 14:27,544.92321
8/28/2017 14:42,544.6836
8/28/2017 14:57,544.36807
8/28/2017 15:12,543.98179
8/28/2017 15:27,543.53106
8/28/2017 15:42,543.0232
8/28/2017 15:57,542.46647
8/28/2017 16:12,541.86984
8/28/2017 16:17,541.24287
8/28/2017 16:17,540.59551
8/28/2017 16:17,539.93784
8/28/2017 16:20,539.27989
8/28/2017 16:20,538.63132
8/28/2017 16:20,538.00112
8/28/2017 16:22,537.39737
8/28/2017 16:22,536.82681
8/28/2017 16:22,536.29456
8/28/2017 16:37,535.80366
8/28/2017 16:52,535.35475
8/28/2017 17:07,534.94555
8/28/2017 17:22,534.57048
8/28/2017 17:37,534.22012
8/28/2017 17:52,533.881
8/28/2017 18:07,533.5477
8/28/2017 18:22,533.23035
8/28/2017 18:37,532.93864
8/28/2017 18:52,532.68047
8/28/2017 19:07,532.46212
8/28/2017 19:22,532.28833
8/28/2017 19:37,532.16241
8/28/2017 19:52,532.08639
8/28/2017 20:07,532.06108
8/28/2017 20:22,532.08622
8/28/2017 20:37,532.16055
8/28/2017 20:52,532.28193
8/28/2017 21:07,532.44744
8/28/2017 21:22,532.65347
8/28/2017 21:37,532.89579
8/28/2017 21:52,533.16972
8/28/2017 22:07,533.4701
8/28/2017 22:22,533.7915
8/28/2017 22:37,534.1282
8/28/2017 22:52,534.47434
8/28/2017 23:07,534.82397
8/28/2017 23:22,535.17114
8/28/2017 23:37,535.50993
8/28/2017 23:52,535.83459
8/29/2017 0:07,536.13957
8/29/2017 0:22,536.41956
8/29/2017 0:37,536.66962
8/29/2017 0:52,536.88518
8/29/2017 1:07,537.06212
8/29/2017 1:22,537.19685
8/29/2017 1:37,537.28631
8/29/2017 1:52,537.32808
8/29/2017 2:07,537.32038
8/29/2017 2:22,537.26213
8/29/2017 2:37,537.15302
8/29/2017 2:52,536.99351
8/29/2017 3:07,536.7849
8/29/2017 3:22,536.52933
8/29/2017 3:37,536.22985
8/29/2017 3:52,535.89044
8/29/2017 4:07,535.51601
8/29/2017 4:22,535.11248
8/29/2017 4:37,534.68673
8/29/2017 4:52,534.2467
8/29/2017 5:07,533.8012
8/29/2017 5:22,533.35586
8/29/2017 5:37,532.91241
8/29/2017 5:52,532.4731
8/29/2017 6:07,532.04081
8/29/2017 6:22,531.61892
8/29/2017 6:37,531.21113
8/29/2017 6:52,530.82134
8/29/2017 7:07,530.45352
8/29/2017 7:16,530.1116
8/29/2017 7:16,529.79935
8/29/2017 7:31,529.52032
8/29/2017 7:46,529.2777
8/29/2017 8:01,529.0743
8/29/2017 8:16,528.91245
8/29/2017 8:25,528.79395
8/29/2017 8:25,528.72004
8/29/2017 8:40,528.69135
8/29/2017 8:55,528.70787
8/29/2017 9:10,528.76898
8/29/2017 9:25,528.87338
8/29/2017 9:40,529.01914
8/29/2017 9:55,529.20371
8/29/2017 10:10,529.42391
8/29/2017 10:25,529.67604
8/29/2017 10:40,529.95584
8/29/2017 10:55,530.25862
8/29/2017 11:10,530.57928
8/29/2017 11:25,530.91239
8/29/2017 11:40,531.25231
8/29/2017 11:55,531.59324
8/29/2017 12:10,531.92936
8/29/2017 12:25,532.25495
8/29/2017 12:40,532.56449
8/29/2017 12:55,532.85281
8/29/2017 13:10,533.11525
8/29/2017 13:25,533.34778
8/29/2017 13:40,533.54723
8/29/2017 13:55,533.71139
8/29/2017 14:10,533.83928
8/29/2017 14:25,533.93128
8/29/2017 14:40,533.98935
8/29/2017 14:55,534.0173
8/29/2017 15:10,534.02094
8/29/2017 15:25,534.00839
8/29/2017 15:40,533.99041
8/29/2017 15:55,533.98212
8/29/2017 16:10,533.99871
8/29/2017 16:25,534.05179
8/29/2017 16:40,534.14962
8/29/2017 16:55,534.29748
8/29/2017 17:10,534.49801
8/29/2017 17:18,534.75153
8/29/2017 17:18,535.05632
8/29/2017 17:33,535.40897
8/29/2017 17:35,535.8046
8/29/2017 17:50,536.23715
8/29/2017 18:05,536.69962
8/29/2017 18:07,537.1843
8/29/2017 18:22,537.68299
8/29/2017 18:37,538.18721
8/29/2017 18:52,538.68837
8/29/2017 19:07,539.17795
8/29/2017 19:22,539.64765
8/29/2017 19:37,540.08954
8/29/2017 19:52,540.49619
8/29/2017 20:07,540.86077
8/29/2017 20:22,541.17713
8/29/2017 20:37,541.43994
8/29/2017 20:52,541.64468
8/29/2017 21:07,541.78775
8/29/2017 21:22,541.86648
8/29/2017 21:37,541.87913
8/29/2017 21:52,541.82497
8/29/2017 22:07,541.70417
8/29/2017 22:22,541.51785
8/29/2017 22:37,541.26801
8/29/2017 22:52,540.95749
8/29/2017 23:07,540.58989
8/29/2017 23:22,540.16948
8/29/2017 23:37,539.70111
8/29/2017 23:52,539.19009
8/30/2017 0:07,538.64207
8/30/2017 0:22,538.06288
8/30/2017 0:37,537.45839
8/30/2017 0:52,536.8343
8/30/2017 1:07,536.19599
8/30/2017 1:22,535.54829
8/30/2017 1:37,534.89528
8/30/2017 1:52,534.24001
8/30/2017 2:07,533.5841
8/30/2017 2:22,532.9258
8/30/2017 2:37,532.26316
8/30/2017 2:52,531.5964
8/30/2017 3:07,530.92762
8/30/2017 3:22,530.26045
8/30/2017 3:37,529.59974
8/30/2017 3:52,528.95128
8/30/2017 4:07,528.32151
8/30/2017 4:22,527.71728
8/30/2017 4:37,527.1456
8/30/2017 4:52,526.61344
8/30/2017 5:07,526.12754
8/30/2017 5:22,525.6942
8/30/2017 5:37,525.31916
8/30/2017 5:52,525.00745
8/30/2017 6:07,524.76326
8/30/2017 6:22,524.58984
8/30/2017 6:37,524.48947
8/30/2017 6:52,524.46332
8/30/2017 7:07,524.51148
8/30/2017 7:22,524.63288
8/30/2017 7:37,524.82536
8/30/2017 7:52,525.08561
8/30/2017 8:07,525.40927
8/30/2017 8:22,525.79093
8/30/2017 8:37,526.22427
8/30/2017 8:52,526.7021
8/30/2017 9:07,527.21651
8/30/2017 9:22,527.75897
8/30/2017 9:37,528.32054
8/30/2017 9:52,528.89197
8/30/2017 10:07,529.46396
8/30/2017 10:22,530.02732
8/30/2017 10:37,530.57325
8/30/2017 10:52,531.09353
8/30/2017 11:07,531.58087
8/30/2017 11:22,532.02912
8/30/2017 11:37,532.43361
8/30/2017 11:52,532.79152
8/30/2017 12:07,533.10215
8/30/2017 12:22,533.36736
8/30/2017 12:37,533.5919
8/30/2017 12:52,533.78385
8/30/2017 13:07,533.95503
8/30/2017 13:22,534.11991
8/30/2017 13:37,534.28187
8/30/2017 13:52,534.43749
8/30/2017 14:07,534.58366
8/30/2017 14:22,534.71777
8/30/2017 14:37,534.83759
8/30/2017 14:52,534.94132
8/30/2017 15:07,535.02757
8/30/2017 15:22,535.0953
8/30/2017 15:37,535.14385
8/30/2017 15:52,535.17289
8/30/2017 16:07,535.18244
8/30/2017 16:22,535.17279
8/30/2017 16:37,535.14456
8/30/2017 16:52,535.09859
8/30/2017 17:07,535.03601
8/30/2017 17:22,534.95813
8/30/2017 17:37,534.86651
8/30/2017 17:52,534.76285
8/30/2017 18:07,534.64901
8/30/2017 18:22,534.52701
8/30/2017 18:37,534.39894
8/30/2017 18:52,534.26699
8/30/2017 19:07,534.13341
8/30/2017 19:22,534.00047
8/30/2017 19:37,533.87043
8/30/2017 19:52,533.74555
8/30/2017 20:07,533.62801
8/30/2017 20:22,533.51992
8/30/2017 20:37,533.42326
8/30/2017 20:52,533.33988
8/30/2017 21:07,533.27146
8/30/2017 21:22,533.21944
8/30/2017 21:37,533.18505
8/30/2017 21:52,533.16923
8/30/2017 22:07,533.17263
8/30/2017 22:22,533.19553
8/30/2017 22:37,533.23786
8/30/2017 22:52,533.29912
8/30/2017 23:07,533.37838
8/30/2017 23:22,533.4742
8/30/2017 23:37,533.58463
8/30/2017 23:52,533.70716
8/31/2017 0:07,533.83868
8/31/2017 0:22,533.97543
8/31/2017 0:37,534.11473
8/31/2017 0:52,534.26449
8/31/2017 1:07,534.43479
8/31/2017 1:22,534.63276
8/31/2017 1:37,534.8629
8/31/2017 1:52,535.12739
8/31/2017 2:07,535.42642
8/31/2017 2:22,535.75842
8/31/2017 2:37,536.12037
8/31/2017 2:52,536.50804
8/31/2017 3:07,536.91623
8/31/2017 3:22,537.33901
8/31/2017 3:37,537.76989
8/31/2017 3:52,538.20207
8/31/2017 4:07,538.62858
8/31/2017 4:22,539.04245
8/31/2017 4:37,539.43689
8/31/2017 4:52,539.80538
8/31/2017 5:07,540.14185
8/31/2017 5:22,540.44071
8/31/2017 5:37,540.69704
8/31/2017 5:52,540.90656
8/31/2017 6:07,541.06579
8/31/2017 6:22,541.17202
8/31/2017 6:37,541.22339
8/31/2017 6:52,541.21889
8/31/2017 7:07,541.15838
8/31/2017 7:22,541.04254
8/31/2017 7:37,540.8729
8/31/2017 7:52,540.65174
8/31/2017 8:07,540.38207
8/31/2017 8:22,540.06757
8/31/2017 8:37,539.71246
8/31/2017 8:52,539.32144
8/31/2017 9:07,538.89956
8/31/2017 9:22,538.4521
8/31/2017 9:37,537.98438
8/31/2017 9:52,537.50169
8/31/2017 10:07,537.00902
8/31/2017 10:22,536.51094
8/31/2017 10:37,536.01136
8/31/2017 10:52,535.51333
8/31/2017 11:07,535.01877
8/31/2017 11:22,534.5283
8/31/2017 11:37,534.04089
8/31/2017 11:52,533.55213
8/31/2017 11:57,533.04974
8/31/2017 11:57,532.52286
8/31/2017 11:57,531.96477
8/31/2017 12:12,531.37237
8/31/2017 12:27,530.7457
8/31/2017 12:42,530.08745
8/31/2017 12:57,529.40254
8/31/2017 13:12,528.69769
8/31/2017 13:27,527.981
8/31/2017 13:42,527.26163
8/31/2017 13:57,526.54945
8/31/2017 14:12,525.85467
8/31/2017 14:27,525.18764
8/31/2017 14:42,524.55848
8/31/2017 14:45,523.97695
8/31/2017 14:45,523.45212
8/31/2017 14:45,522.9923
8/31/2017 15:00,522.60478
8/31/2017 15:15,522.29574
8/31/2017 15:30,522.07013
8/31/2017 15:45,521.93157
8/31/2017 16:00,521.88232
8/31/2017 16:15,521.92321
8/31/2017 16:30,522.05365
8/31/2017 16:45,522.27163
8/31/2017 17:00,522.57378
8/31/2017 17:15,522.95541
8/31/2017 17:30,523.41064
8/31/2017 17:45,523.93249
8/31/2017 18:00,524.513
8/31/2017 18:15,525.14347
8/31/2017 18:30,525.81459
8/31/2017 18:45,526.51666
8/31/2017 19:00,527.23988
8/31/2017 19:15,527.97459
8/31/2017 19:30,528.71157
8/31/2017 19:45,529.44236
8/31/2017 20:00,530.1596
8/31/2017 20:15,530.85743
8/31/2017 20:30,531.53186
8/31/2017 20:45,532.18119
8/31/2017 21:00,532.80649
8/31/2017 21:15,533.41206
8/31/2017 21:30,534.0059
8/31/2017 21:45,534.60061
8/31/2017 22:00,535.21127
8/31/2017 22:15,535.84895
8/31/2017 22:30,536.5202
8/31/2017 22:45,537.22757
8/31/2017 23:00,537.97024
8/31/2017 23:15,538.74447
8/31/2017 23:30,539.54419
8/31/2017 23:45,540.36136
9/1/2017 0:00,541.18651
9/1/2017 0:15,542.00909
9/1/2017 0:30,542.81787
9/1/2017 0:45,543.60129
9/1/2017 1:00,544.34779
9/1/2017 1:15,545.04609
9/1/2017 1:30,545.68546
9/1/2017 1:45,546.25597
9/1/2017 2:00,546.74868
9/1/2017 2:15,547.15583
9/1/2017 2:30,547.47096
9/1/2017 2:45,547.68906
9/1/2017 3:00,547.80666
9/1/2017 3:15,547.82187
9/1/2017 3:30,547.73442
9/1/2017 3:45,547.54568
9/1/2017 4:00,547.2586
9/1/2017 4:15,546.87769
9/1/2017 4:30,546.4089
9/1/2017 4:45,545.85953
9/1/2017 5:00,545.2381
9/1/2017 5:15,544.55413
9/1/2017 5:30,543.81799
9/1/2017 5:45,543.04062
9/1/2017 6:00,542.23334
9/1/2017 6:15,541.40748
9/1/2017 6:30,540.57411
9/1/2017 6:45,539.74369
9/1/2017 7:00,538.9257
9/1/2017 7:15,538.12819
9/1/2017 7:30,537.3574
9/1/2017 7:45,536.61728
9/1/2017 8:00,535.90897
9/1/2017 8:15,535.23032
9/1/2017 8:30,534.57531
9/1/2017 8:45,533.93347
9/1/2017 9:00,533.29021
9/1/2017 9:15,532.63219
9/1/2017 9:30,531.95061
9/1/2017 9:45,531.2408
9/1/2017 10:00,530.50169
9/1/2017 10:07,529.73522
9/1/2017 10:07,528.94593
9/1/2017 10:07,528.1404
9/1/2017 10:07,527.32689
9/1/2017 10:07,526.51486
9/1/2017 10:07,525.71462
9/1/2017 10:07,524.93698
9/1/2017 10:07,524.19289
9/1/2017 10:07,523.49318
9/1/2017 10:08,522.84825
9/1/2017 10:08,522.26785
9/1/2017 10:08,521.76086
9/1/2017 10:23,521.33511
9/1/2017 10:38,520.9972
9/1/2017 10:53,520.75239
9/1/2017 11:08,520.6045
9/1/2017 11:22,520.55582
9/1/2017 11:37,520.60709
9/1/2017 11:52,520.75744
9/1/2017 12:07,521.00446
9/1/2017 12:22,521.34418
9/1/2017 12:37,521.7712
9/1/2017 12:52,522.27872
9/1/2017 13:07,522.85872
9/1/2017 13:22,523.50209
9/1/2017 13:37,524.19882
9/1/2017 13:52,524.93818
9/1/2017 14:07,525.709
9/1/2017 14:22,526.49991
9/1/2017 14:37,527.29966
9/1/2017 14:52,528.0974
9/1/2017 15:05,528.88307
9/1/2017 15:05,529.64778
9/1/2017 15:05,530.38418
9/1/2017 15:17,531.08694
9/1/2017 15:32,531.75318
9/1/2017 15:47,532.383
9/1/2017 16:02,532.97996
9/1/2017 16:17,533.55166
9/1/2017 16:32,534.11029
9/1/2017 16:47,534.66706
9/1/2017 17:02,535.22204
9/1/2017 17:17,535.77262
9/1/2017 17:32,536.31538
9/1/2017 17:35,536.84624
9/1/2017 17:50,537.36065
9/1/2017 18:05,537.8538
9/1/2017 18:20,538.32072
9/1/2017 18:35,538.75648
9/1/2017 18:50,539.1563
9/1/2017 19:05,539.51568
9/1/2017 19:20,539.8305
9/1/2017 19:35,540.09713
9/1/2017 19:35,540.3125
9/1/2017 19:35,540.47419
9/1/2017 19:50,540.58048
9/1/2017 20:05,540.63038
9/1/2017 20:20,540.62369
9/1/2017 20:35,540.56102
9/1/2017 20:50,540.44378
9/1/2017 21:05,540.27418
9/1/2017 21:20,540.05522
9/1/2017 21:28,539.79068
9/1/2017 21:28,539.48503
9/1/2017 21:43,539.14342
9/1/2017 21:58,538.7716
9/1/2017 22:13,538.37581
9/1/2017 22:28,537.96274
9/1/2017 22:35,537.53941
9/1/2017 22:50,537.113
9/1/2017 23:05,536.69079
9/1/2017 23:20,536.27999
9/1/2017 23:28,535.88758
9/1/2017 23:28,535.52013
9/1/2017 23:32,535.18366
9/1/2017 23:47,534.88339
9/2/2017 0:02,534.62359
9/2/2017 0:17,534.40732
9/2/2017 0:32,534.23624
9/2/2017 0:35,534.1103
9/2/2017 0:35,534.02757
9/2/2017 0:50,533.98388
9/2/2017 1:05,533.97263
9/2/2017 1:20,533.98441
9/2/2017 1:35,534.0069
9/2/2017 1:36,534.03656
9/2/2017 1:51,534.08716
9/2/2017 2:06,534.17076
9/2/2017 2:21,534.29602
9/2/2017 2:35,534.46851
9/2/2017 2:50,534.6911
9/2/2017 3:05,534.96427
9/2/2017 3:20,535.28645
9/2/2017 3:35,535.65427
9/2/2017 3:50,536.06294
9/2/2017 4:05,536.50641
9/2/2017 4:20,536.97771
9/2/2017 4:35,537.46915
9/2/2017 4:50,537.97254
9/2/2017 5:05,538.47941
9/2/2017 5:20,538.98121
9/2/2017 5:35,539.46945
9/2/2017 5:35,539.93591
9/2/2017 5:50,540.37274
9/2/2017 6:05,540.77261
9/2/2017 6:20,541.12882
9/2/2017 6:35,541.43538
9/2/2017 6:50,541.68714
9/2/2017 7:05,541.87978
9/2/2017 7:20,542.00993
9/2/2017 7:35,542.07517
9/2/2017 7:50,542.07404
9/2/2017 8:05,542.00606
9/2/2017 8:20,541.87173
9/2/2017 8:35,541.67244
9/2/2017 8:50,541.41051
9/2/2017 9:05,541.08907
9/2/2017 9:20,540.71199
9/2/2017 9:35,540.2838
9/2/2017 9:50,539.80959
9/2/2017 10:05,539.29487
9/2/2017 10:20,538.74543
9/2/2017 10:35,538.1672
9/2/2017 10:50,537.56606
9/2/2017 11:05,536.94765
9/2/2017 11:20,536.31722
9/2/2017 11:35,535.67932
9/2/2017 11:50,535.03765
9/2/2017 12:05,534.39478
9/2/2017 12:20,533.75185
9/2/2017 12:35,533.10858
9/2/2017 12:50,532.46517
9/2/2017 13:05,531.82336
9/2/2017 13:20,531.18624
9/2/2017 13:35,530.55797
9/2/2017 13:50,529.94352
9/2/2017 14:05,529.34845
9/2/2017 14:20,528.77867
9/2/2017 14:35,528.24025
9/2/2017 14:50,527.73924
9/2/2017 15:05,527.28148
9/2/2017 15:20,526.87246
9/2/2017 15:35,526.51717
9/2/2017 15:50,526.22
9/2/2017 16:05,525.98461
9/2/2017 16:20,525.81388
9/2/2017 16:35,525.70978
9/2/2017 16:50,525.67338
9/2/2017 17:05,525.70474
9/2/2017 17:20,525.80296
9/2/2017 17:35,525.96612
9/2/2017 17:50,526.19132
9/2/2017 18:05,526.47469
9/2/2017 18:20,526.81145
9/2/2017 18:35,527.19595
9/2/2017 18:50,527.62174
9/2/2017 19:05,528.08172
9/2/2017 19:20,528.56816
9/2/2017 19:35,529.0729
9/2/2017 19:50,529.58745
9/2/2017 20:05,530.10316
9/2/2017 20:20,530.61142
9/2/2017 20:35,531.10378
9/2/2017 20:50,531.57225
9/2/2017 21:05,532.00945
9/2/2017 21:20,532.40888
9/2/2017 21:35,532.76518
9/2/2017 21:50,533.0744
9/2/2017 22:05,533.33427
9/2/2017 22:20,533.54454
9/2/2017 22:35,533.70727
9/2/2017 22:50,533.82719
9/2/2017 23:05,533.91205
9/2/2017 23:20,533.97298
9/2/2017 23:35,534.02475
9/2/2017 23:50,534.08156
9/3/2017 0:05,534.15292
9/3/2017 0:20,534.24579
9/3/2017 0:35,534.36495
9/3/2017 0:50,534.5133
9/3/2017 1:05,534.69202
9/3/2017 1:20,534.90085
9/3/2017 1:35,535.13824
9/3/2017 1:50,535.40159
9/3/2017 2:05,535.68742
9/3/2017 2:20,535.99155
9/3/2017 2:35,536.30924
9/3/2017 2:50,536.63538
9/3/2017 3:05,536.96461
9/3/2017 3:20,537.29146
9/3/2017 3:35,537.61047
9/3/2017 3:50,537.91632
9/3/2017 4:05,538.20387
9/3/2017 4:20,538.46833
9/3/2017 4:35,538.70527
9/3/2017 4:50,538.91075
9/3/2017 5:05,539.08133
9/3/2017 5:20,539.21411
9/3/2017 5:35,539.30683
9/3/2017 5:50,539.35783
9/3/2017 6:05,539.36608
9/3/2017 6:20,539.33121
9/3/2017 6:35,539.25349
9/3/2017 6:50,539.13378
9/3/2017 7:05,538.97356
9/3/2017 7:20,538.77484
9/3/2017 7:35,538.54015
9/3/2017 7:50,538.27245
9/3/2017 8:05,537.97506
9/3/2017 8:20,537.65161
9/3/2017 8:35,537.30591
9/3/2017 8:50,536.94189
9/3/2017 9:05,536.56341
9/3/2017 9:20,536.17424
9/3/2017 9:35,535.77784
9/3/2017 9:50,535.37724
9/3/2017 10:05,534.9749
9/3/2017 10:20,534.57253
9/3/2017 10:35,534.17091
9/3/2017 10:50,533.76951
9/3/2017 11:05,533.36379
9/3/2017 11:20,532.94824
9/3/2017 11:35,532.51967
9/3/2017 11:50,532.07699
9/3/2017 12:05,531.62093
9/3/2017 12:20,531.15375
9/3/2017 12:35,530.67892
9/3/2017 12:50,530.20092
9/3/2017 13:05,529.72497
9/3/2017 13:20,529.25682
9/3/2017 13:35,528.80251
9/3/2017 13:50,528.36822
9/3/2017 14:05,527.96006
9/3/2017 14:20,527.58395
9/3/2017 14:35,527.24544
9/3/2017 14:50,526.94958
9/3/2017 15:05,526.70085
9/3/2017 15:20,526.50304
9/3/2017 15:35,526.35916
9/3/2017 15:50,526.27141
9/3/2017 16:05,526.2411
9/3/2017 16:20,526.26866
9/3/2017 16:35,526.3536
9/3/2017 16:50,526.4945
9/3/2017 17:05,526.68908
9/3/2017 17:20,526.93419
9/3/2017 17:35,527.22589
9/3/2017 17:50,527.55951
9/3/2017 18:05,527.92971
9/3/2017 18:20,528.33064
9/3/2017 18:35,528.75601
9/3/2017 18:50,529.19923
9/3/2017 19:05,529.65357
9/3/2017 19:20,530.11235
9/3/2017 19:35,530.56907
9/3/2017 19:50,531.01764
9/3/2017 20:05,531.45263
9/3/2017 20:20,531.86941
9/3/2017 20:35,532.2645
9/3/2017 20:50,532.63577
9/3/2017 21:05,532.98275
9/3/2017 21:20,533.3069
9/3/2017 21:35,533.61197
9/3/2017 21:50,533.90427
9/3/2017 22:05,534.1929
9/3/2017 22:20,534.48715
9/3/2017 22:35,534.79356
9/3/2017 22:50,535.11628
9/3/2017 23:05,535.45737
9/3/2017 23:20,535.81707
9/3/2017 23:35,536.19405
9/3/2017 23:50,536.58572
